stop_id,service_id,direction_id,numroutes,TripsServingStop,stop_name,stop_lat,stop_lon
119,1_merged_430962,0,4,12,9TH ST & L ST (SB),38.578034,-121.49604
121,1_merged_430962,0,4,12,9TH ST & N ST (SB),38.576031,-121.496941
1838,1_merged_430962,0,4,12,P ST & 9TH ST (WB),38.574202,-121.497961
413,1_merged_430962,0,4,12,J ST & 4TH ST (EB),38.582261,-121.501131
415,1_merged_430962,0,4,12,J ST & 8TH ST (EB),38.580997,-121.496433
418,1_merged_430962,0,4,12,J ST & 11TH ST (EB),38.579758,-121.491717
456,1_merged_430962,0,4,12,P ST & 5TH ST (WB),38.575611,-121.503319
4763,1_merged_430962,0,4,12,J ST & 14TH ST (EB),38.578794,-121.487986
5201,1_merged_430962,0,1,1,NATOMAS BLVD & NORTH BEND DR (NB),38.662168,-121.51046
525,1_merged_430962,0,4,12,L ST & 14TH ST (WB),38.576819,-121.48919
7000,1_merged_430962,0,1,60,WATT AVE & I-80 (WB),38.644922,-121.384812
7001,1_merged_430962,0,1,60,LONGVIEW DR & I-80 (WB),38.642622,-121.39505
7002,1_merged_430962,0,1,60,ROSEVILLE RD & I-80 (WB),38.638011,-121.402665
7003,1_merged_430962,0,1,60,AUBURN BLVD & MARCONI AVE (WB),38.621087,-121.425055
7004,1_merged_430962,0,1,60,EMPLOYEE PLATFORM & LIGHT RAIL (WB),38.61585,-121.430783
7005,1_merged_430962,0,1,60,DIXIEANNE AVE & SELMA ST (WB),38.607435,-121.439848
7006,1_merged_430962,0,1,60,ARDEN WAY & ROYAL OAKS DR (WB),38.606247,-121.448177
7007,1_merged_430962,0,1,63,ARDEN WAY & DEL PASO BLVD (WB),38.606316,-121.457376
7008,1_merged_430962,0,1,63,DEL PASO BLVD & GLOBE AVE (WB),38.602633,-121.4664
7009,1_merged_430962,0,1,63,12TH ST & E ST (SB),38.585212,-121.4883
7010,1_merged_430962,0,1,63,12TH ST & I ST (SB),38.580833,-121.490233
7011,1_merged_430962,0,1,63,K ST & 11TH ST (WB),38.579171,-121.493576
7012,1_merged_430962,0,1,63,7 TH ST & K ST (SB),38.57996,-121.498007
7012,1_merged_430962,1,1,64,7 TH ST & K ST (SB),38.57996,-121.498007
7013,1_merged_430962,0,1,63,7TH ST & CAPITOL MALL (SB),38.578258,-121.498721
7013,1_merged_430962,1,1,64,7TH ST & CAPITOL MALL (SB),38.578258,-121.498721
7014,1_merged_430962,0,1,63,O ST & 7TH ST (EB),38.575579,-121.49868
7014,1_merged_430962,1,1,64,O ST & 7TH ST (EB),38.575579,-121.49868
7015,1_merged_430962,0,1,63,O ST & 11TH ST (EB),38.574401,-121.494718
7015,1_merged_430962,1,1,64,O ST & 11TH ST (EB),38.574401,-121.494718
7016,1_merged_430962,0,1,63,R ST & 13TH ST (EB),38.570836,-121.492983
7016,1_merged_430962,1,1,64,R ST & 13TH ST (EB),38.570836,-121.492983
7017,1_merged_430962,0,1,63,R ST & 16TH ST (EB),38.569773,-121.489018
7017,1_merged_430962,1,1,64,R ST & 16TH ST (EB),38.569773,-121.489018
7018,1_merged_430962,0,1,63,BROADWAY & 19TH ST (EB),38.559182,-121.488238
7019,1_merged_430962,0,1,63,FREEPORT BLVD & 21ST ST (EB),38.550966,-121.488002
7020,1_merged_430962,0,1,63,24TH ST & SUTTERVILLE RD (EB),38.541652,-121.485293
7021,1_merged_430962,0,1,63,FRUITRIDGE RD & 24TH ST (EB),38.525188,-121.479969
7022,1_merged_430962,0,1,63,47TH AVE & 27TH ST (EB),38.511452,-121.475827
7023,1_merged_430962,0,1,63,FLORIN RD & INDIAN LN (EB),38.497317,-121.471467
7024,1_merged_430962,0,1,63,MEADOWVIEW RD & TISDALE WAY (EB),38.482687,-121.466981
7025,1_merged_430962,1,1,64,MEADOWVIEW RD & TISDALE WAY (WB),38.483607,-121.467258
7026,1_merged_430962,1,1,64,FLORIN RD & INDIAN LN (WB),38.498243,-121.471646
7027,1_merged_430962,1,1,64,47TH AVE & 27TH ST (WB),38.512383,-121.476017
7028,1_merged_430962,1,1,64,FRUITRIDGE RD & 24TH ST (WB),38.526083,-121.480233
7029,1_merged_430962,1,1,64,24TH ST & SUTTERVILLE RD (WB),38.542579,-121.485473
7030,1_merged_430962,1,1,64,FREEPORT BLVD & 21ST ST (WB),38.551899,-121.488192
7031,1_merged_430962,1,1,64,BROADWAY & 19TH ST (WB),38.560027,-121.487752
7032,1_merged_430962,0,1,63,R ST & 15TH ST (WB),38.570121,-121.489998
7032,1_merged_430962,1,1,64,R ST & 15TH ST (WB),38.570121,-121.489998
7033,1_merged_430962,0,1,63,R ST & 13TH ST (WB),38.571133,-121.493783
7033,1_merged_430962,1,1,64,R ST & 13TH ST (WB),38.571133,-121.493783
7034,1_merged_430962,0,1,63,O ST & 11TH ST (WB),38.574381,-121.494278
7034,1_merged_430962,1,1,64,O ST & 11TH ST (WB),38.574381,-121.494278
7035,1_merged_430962,0,1,63,O ST & 7TH ST (WB),38.575439,-121.498084
7035,1_merged_430962,1,1,64,O ST & 7TH ST (WB),38.575439,-121.498084
7036,1_merged_430962,0,1,63,8TH ST & CAPITOL MALL (WB),38.577521,-121.49773
7036,1_merged_430962,1,1,64,8TH ST & CAPITOL MALL (WB),38.577521,-121.49773
7037,1_merged_430962,1,1,64,K ST & 8TH ST (EB),38.579557,-121.495491
7038,1_merged_430962,1,1,64,K ST & 11TH ST (EB),38.578637,-121.492009
7039,1_merged_430962,1,1,64,12TH ST & H  ST (NB),38.581667,-121.489933
7040,1_merged_430962,1,1,64,12TH ST & D ST (NB),38.585994,-121.487946
7041,1_merged_430962,1,1,64,DEL PASO BLVD & GLOBE AVE (EB),38.603098,-121.465426
7042,1_merged_430962,1,1,64,ARDEN WAY & DEL PASO BLVD (EB),38.606207,-121.456274
7043,1_merged_430962,1,1,64,ARDEN WAY & ROYAL OAKS DR (EB),38.605943,-121.4474
7044,1_merged_430962,1,1,64,DIXIEANNE AVE & SELMA ST (EB),38.60805,-121.439033
7045,1_merged_430962,1,1,64,EMPLOYEE PLATFORM & LIGHT RAIL (EB),38.615787,-121.430707
7046,1_merged_430962,1,1,64,AUBURN BLVD & MARCONI AVE (EB),38.621688,-121.424278
7047,1_merged_430962,1,1,64,ROSEVILLE RD & I-80 (EB),38.638483,-121.40145
7048,1_merged_430962,1,1,64,LONGVIEW DR & I-80 (EB),38.643081,-121.394052
7049,1_merged_430962,1,1,64,WATT AVE & I-80 (EB),38.645012,-121.383651
7050,1_merged_430962,1,1,64,R ST & 24TH ST (EB),38.566433,-121.47855
7051,1_merged_430962,1,1,64,R ST & 30TH ST (EB),38.564317,-121.47055
7052,1_merged_430962,1,1,64,R ST & 39TH ST (EB),38.560463,-121.456583
7053,1_merged_430962,1,1,64,R ST & 48TH ST (EB),38.5582,-121.4483
7054,1_merged_430962,1,1,64,59TH ST & FOLSOM BLVD (EB),38.554607,-121.43524
7055,1_merged_430962,1,1,64,Q ST & 65TH ST (EB),38.5523,-121.426566
7056,1_merged_430962,1,1,64,POWER INN RD & FOLSOM BLVD (EB),38.547217,-121.406916
7057,1_merged_430962,1,1,64,FOLSOM BLVD & FLORIN-PERKINS RD (EB),38.547077,-121.392775
7058,1_merged_430962,1,1,64,FOLSOM BLVD & MANLOVE RD (EB),38.554066,-121.372654
7059,1_merged_430962,1,1,64,FOLSOM BLVD & STARFIRE DR (EB),38.559731,-121.361369
7060,1_merged_430962,1,1,64,FOLSOM BLVD & TIBER DR (EB),38.564211,-121.352457
