route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
J,B20120610SAT,0,236,26,510,92850,26,12.1,3.4,118,20.0,16.7,28.0,3271.0840888888888889618,J,Nassau St Local
J,B20120610SAT,1,236,26,510,92850,26,12.1,3.4,118,20.5,16.7,28.0,3271.0840888888888889618,J,Nassau St Local
L,B20120610SAT,0,408,26,420,91320,25,7.0,3.7,204,21.4,13.4,24.0,3069.4040304347826085530,L,14 St-Canarsie Local
L,B20120610SAT,1,408,26,420,91320,25,7.0,3.7,204,21.3,13.4,24.0,3069.4040304347826085530,L,14 St-Canarsie Local
M,B20120610SAT,0,242,25,0,88560,25,11.9,3.4,121,17.2,3.7,8.0,2801.9271285714285713817,M,QNS BLVD-6th AVE/ Myrtle Local
M,B20120610SAT,1,242,25,0,88560,25,12.0,3.4,121,17.2,3.7,8.0,2801.9271285714285713817,M,QNS BLVD-6th AVE/ Myrtle Local
N,B20120610SAT,0,246,28,1020,98100,27,11.6,3.6,123,22.0,27.1,34.5,4265.5536691711100339027,N,Broadway Express
N,B20120610SAT,1,246,28,1020,98100,27,11.6,3.4,123,22.0,27.1,34.5,4268.4646801504489201377,N,Broadway Express
Q,B20120610SAT,0,248,26,60,92970,26,11.5,3.3,124,22.5,19.9,25.0,4386.8337083333333334427,Q,Broadway Express
Q,B20120610SAT,1,248,26,60,92970,26,11.5,3.2,124,22.2,19.9,25.0,4386.8337083333333334427,Q,Broadway Express
R,B20120610SAT,0,247,25,360,88200,24,11.8,3.6,121,20.9,24.4,38.0,3442.8218332075471697516,R,Broadway Local
R,B20120610SAT,1,247,25,360,88200,24,11.9,3.7,120,21.0,24.5,38.5,3412.3701111160123510846,R,Broadway Local
A,B20120610SUN,0,275,28,570,100140,28,12.3,3.5,136,25.6,33.0,34.6,5174.6101328302712159381,A,8 Avenue Express
A,B20120610SUN,1,275,28,570,100140,28,11.8,3.1,139,26.1,30.3,34.1,5762.1959985270573168389,A,8 Avenue Express
C,B20120610SUN,0,158,18,25140,84240,16,11.6,2.4,79,23.7,24.6,40.0,3325.6973153846153846911,C,8 Avenue Local
C,B20120610SUN,1,158,18,25140,84240,16,11.6,2.3,79,23.4,24.6,40.0,3325.6973153846153846911,C,8 Avenue Local
D,B20120610SUN,0,222,28,240,97650,27,12.8,3.6,111,22.8,33.9,37.0,4963.8687013500000000000,D,6 Avenue Express
D,B20120610SUN,1,222,28,240,97650,27,12.9,3.7,111,22.1,33.9,36.9,4988.8127651758793968860,D,6 Avenue Express
E,B20120610SUN,0,226,27,810,93660,26,12.6,3.9,113,25.2,20.5,23.7,4773.6885817401482638813,E,8 Avenue Local
E,B20120610SUN,1,226,27,810,93660,26,12.6,3.9,113,26.1,20.5,23.7,4773.6885817401482638813,E,8 Avenue Local
F,B20120610SUN,0,222,28,540,97890,27,12.9,3.9,111,25.3,35.9,45.0,4311.9051136363636362145,F,Queens Blvd Express/ 6 Av Local
F,B20120610SUN,1,222,28,540,97890,27,12.8,3.9,111,24.4,35.9,45.0,4311.9051136363636362145,F,Queens Blvd Express/ 6 Av Local
FS,B20120610SUN,0,198,24,0,86190,24,14.4,3.3,99,15.4,1.8,4.0,3153.5878333333333334427,S,Franklin Avenue Shuttle
FS,B20120610SUN,1,198,24,0,86190,24,14.4,3.3,99,16.5,1.8,4.0,3153.5878333333333334427,S,Franklin Avenue Shuttle
H,B20120610SUN,0,148,25,270,88110,24,19.3,3.1,74,24.8,3.7,5.0,4909.0322000000000000000,S,Rockaway Park Shuttle
H,B20120610SUN,1,148,25,270,88110,24,19.6,2.9,74,27.9,3.7,5.0,4909.0322000000000000000,S,Rockaway Park Shuttle
J,B20120610SUN,0,212,26,510,92850,26,13.4,3.4,106,20.1,16.7,28.0,3271.0840888888888889618,J,Nassau St Local
J,B20120610SUN,1,212,26,510,92850,26,13.5,3.4,106,20.4,16.7,28.0,3271.0840888888888889618,J,Nassau St Local
L,B20120610SUN,0,336,26,420,91320,25,8.5,4.3,168,21.7,13.4,24.0,3069.4040304347826085530,L,14 St-Canarsie Local
L,B20120610SUN,1,336,26,420,91320,25,8.5,4.4,168,21.6,13.4,24.0,3069.4040304347826085530,L,14 St-Canarsie Local
M,B20120610SUN,0,216,25,870,88560,24,13.2,3.5,108,17.1,3.7,8.0,2801.9271285714285713817,M,QNS BLVD-6th AVE/ Myrtle Local
M,B20120610SUN,1,216,25,870,88560,24,13.3,3.5,108,17.1,3.7,8.0,2801.9271285714285713817,M,QNS BLVD-6th AVE/ Myrtle Local
N,B20120610SUN,0,226,28,1020,98100,27,12.6,3.8,113,22.0,27.1,34.7,4253.7271201419931633810,N,Broadway Express
N,B20120610SUN,1,226,28,1020,98100,27,12.6,3.5,113,21.9,27.1,34.9,4227.0510159132479748891,N,Broadway Express
Q,B20120610SUN,0,232,26,60,92970,26,12.3,3.8,116,22.7,19.9,25.0,4386.8337083333333334427,Q,Broadway Express
Q,B20120610SUN,1,232,26,60,92970,26,12.3,3.6,116,22.3,19.9,25.0,4386.8337083333333334427,Q,Broadway Express
R,B20120610SUN,0,227,25,360,88080,24,12.8,3.8,111,21.1,24.0,37.4,3444.9269927675276752029,R,Broadway Local
R,B20120610SUN,1,227,25,360,88080,24,13.0,4.1,110,21.2,24.2,38.0,3411.1875795798729849200,R,Broadway Local
A,B20120610WKD,0,363,28,690,100140,28,8.8,4.3,180,25.3,34.2,34.1,5444.1115700436095268473,A,8 Avenue Express
A,B20120610WKD,1,363,28,690,100140,28,8.4,3.9,183,26.1,32.9,33.6,5844.7248379353233831564,A,8 Avenue Express
B,B20120610WKD,0,206,19,19530,83250,18,9.2,1.6,103,24.6,27.6,30.5,4920.6211067149440419874,B,6 Avenue Express
B,B20120610WKD,1,206,19,19530,83250,18,9.5,2.0,103,24.7,27.9,31.1,4894.2807265655261459063,B,6 Avenue Express
C,B20120610WKD,0,200,19,19110,84060,18,9.7,1.2,100,22.5,24.6,40.0,3325.6973153846153846911,C,8 Avenue Local
C,B20120610WKD,1,200,19,19110,84060,18,10.1,1.3,100,22.8,24.6,40.0,3325.6973153846153846911,C,8 Avenue Local
D,B20120610WKD,0,268,28,510,97650,27,10.6,3.7,134,22.9,33.7,36.1,5077.3004690769885155595,D,6 Avenue Express
D,B20120610WKD,1,268,28,510,97650,27,10.6,3.8,134,22.4,33.9,36.1,5091.3997574251115358680,D,6 Avenue Express
E,B20120610WKD,0,398,27,810,93660,26,7.0,4.0,199,25.2,20.5,21.7,5230.0925790024330898982,E,8 Avenue Local
E,B20120610WKD,1,398,27,810,93660,26,6.9,4.2,199,25.5,20.5,21.8,5220.0652006537530265891,E,8 Avenue Local
F,B20120610WKD,0,380,28,540,97890,27,7.3,4.0,190,24.5,35.4,44.0,4338.0125139432485322190,F,Queens Blvd Express/ 6 Av Local
F,B20120610WKD,1,380,28,540,97890,27,7.4,4.1,190,23.9,35.9,44.0,4311.9051136363636362145,F,Queens Blvd Express/ 6 Av Local
FS,B20120610WKD,0,236,24,0,86190,24,12.1,3.7,118,15.4,1.8,4.0,3153.5878333333333334427,S,Franklin Avenue Shuttle
FS,B20120610WKD,1,236,24,0,86190,24,12.1,3.7,118,16.5,1.8,4.0,3153.5878333333333334427,S,Franklin Avenue Shuttle
H,B20120610WKD,0,168,25,1110,88140,24,16.9,4.1,84,24.7,3.7,5.0,4909.0322000000000000000,S,Rockaway Park Shuttle
H,B20120610WKD,1,168,25,1110,88140,24,16.8,3.8,84,27.8,3.7,5.0,4909.0322000000000000000,S,Rockaway Park Shuttle
J,B20120610WKD,0,285,26,510,92850,26,10.8,3.9,144,19.7,17.0,28.0,3292.6392760232373909394,J,Nassau St Local
J,B20120610WKD,1,285,26,510,92850,26,11.0,4.0,141,20.4,17.2,28.2,3287.7112251352813851777,J,Nassau St Local
L,B20120610WKD,0,478,26,420,91320,25,5.9,3.6,239,21.1,13.2,23.6,3076.0341392599444957519,L,14 St-Canarsie Local
L,B20120610WKD,1,478,26,420,91320,25,5.9,3.6,239,21.0,13.2,23.7,3072.3485693372715523574,L,14 St-Canarsie Local
M,B20120610WKD,0,264,25,0,87480,24,10.6,3.8,132,21.0,20.6,31.3,3591.8819609890109890182,M,QNS BLVD-6th AVE/ Myrtle Local
M,B20120610WKD,1,264,25,0,87480,24,10.8,4.2,132,20.8,20.6,31.3,3591.8819609890109890182,M,QNS BLVD-6th AVE/ Myrtle Local
N,B20120610WKD,0,266,28,1020,98100,27,10.6,3.9,133,21.6,26.8,34.0,4271.1209594965675055579,N,Broadway Express
