route_id,stop_id,service_id,direction_id,avghdwy,stdev_hdwy,stop_name,stop_lat,stop_lon,route_short_name,route_long_name
10605,1272,1,0,8.7,2.0,Logan Station,40.030671,-75.14658,BSS,ATT Station to Fern Rock TC
10605,1272,1,1,8.8,2.3,Logan Station,40.030671,-75.14658,BSS,ATT Station to Fern Rock TC
10605,1273,1,0,8.7,2.0,Wyoming Station,40.024569,-75.147892,BSS,ATT Station to Fern Rock TC
10605,1273,1,1,8.8,2.3,Wyoming Station,40.024569,-75.147892,BSS,ATT Station to Fern Rock TC
10605,1274,1,0,8.7,2.0,Hunting Park Station,40.016897,-75.14953,BSS,ATT Station to Fern Rock TC
10605,1274,1,1,8.8,2.3,Hunting Park Station,40.016897,-75.14953,BSS,ATT Station to Fern Rock TC
10605,1276,1,0,8.7,2.0,Susquehanna Dauphin Station,39.98704,-75.156097,BSS,ATT Station to Fern Rock TC
10605,1276,1,1,8.8,2.3,Susquehanna Dauphin Station,39.98704,-75.156097,BSS,ATT Station to Fern Rock TC
10605,1277,1,0,8.7,2.0,Cecil B Moore Station,39.978591,-75.157843,BSS,ATT Station to Fern Rock TC
10605,1277,1,1,8.8,2.3,Cecil B Moore Station,39.978591,-75.157843,BSS,ATT Station to Fern Rock TC
10605,1278,1,0,6.8,2.7,Fairmount Station,39.966959,-75.160391,BSS,ATT Station to Fern Rock TC
10605,1278,1,1,6.3,3.0,Fairmount Station,39.966959,-75.160391,BSS,ATT Station to Fern Rock TC
10605,1279,1,0,7.2,2.7,Spring Garden Station,39.962338,-75.161388,BSS,ATT Station to Fern Rock TC
10605,1279,1,1,6.4,3.3,Spring Garden Station,39.962338,-75.161388,BSS,ATT Station to Fern Rock TC
10605,1280,1,0,7.2,2.7,Race Vine Station,39.957039,-75.162601,BSS,ATT Station to Fern Rock TC
10605,1280,1,1,6.4,3.3,Race Vine Station,39.957039,-75.162601,BSS,ATT Station to Fern Rock TC
10605,1281,1,0,7.3,3.1,City Hall Station,39.952473,-75.164106,BSS,ATT Station to Fern Rock TC
10605,1281,1,1,6.4,3.3,City Hall Station,39.952473,-75.164106,BSS,ATT Station to Fern Rock TC
10605,1282,1,0,7.3,3.1,Walnut Locust Station,39.948716,-75.164498,BSS,ATT Station to Fern Rock TC
10605,1282,1,1,6.7,3.0,Walnut Locust Station,39.948716,-75.164498,BSS,ATT Station to Fern Rock TC
10605,1283,1,0,8.8,2.4,Lombard South Station,39.944095,-75.165424,BSS,ATT Station to Fern Rock TC
10605,1283,1,1,8.7,2.1,Lombard South Station,39.944095,-75.165424,BSS,ATT Station to Fern Rock TC
10605,1284,1,0,8.8,2.4,Ellsworth Federal Station,39.936191,-75.167141,BSS,ATT Station to Fern Rock TC
10605,1284,1,1,8.7,2.1,Ellsworth Federal Station,39.936191,-75.167141,BSS,ATT Station to Fern Rock TC
10605,1285,1,0,8.8,2.4,Tasker Morris Station,39.929786,-75.168475,BSS,ATT Station to Fern Rock TC
10605,1285,1,1,8.7,2.1,Tasker Morris Station,39.929786,-75.168475,BSS,ATT Station to Fern Rock TC
10605,1286,1,0,8.8,2.4,Snyder Station,39.924309,-75.169617,BSS,ATT Station to Fern Rock TC
10605,1286,1,1,8.7,2.1,Snyder Station,39.924309,-75.169617,BSS,ATT Station to Fern Rock TC
10606,1392,1,0,6.2,2.9,15th St Station,39.952502,-75.165298,MFL,Frankford TC to 69th St TC
10606,1392,1,1,6.2,3.0,15th St Station,39.952502,-75.165298,MFL,Frankford TC to 69th St TC
10605,140,1,0,5.5,2.8,Erie Station,40.009172,-75.151226,BSS,ATT Station to Fern Rock TC
10605,140,1,1,5.7,3.0,Erie Station,40.009172,-75.151226,BSS,ATT Station to Fern Rock TC
10605,142,1,0,8.7,2.0,Allegheny Station,40.001536,-75.152887,BSS,ATT Station to Fern Rock TC
10605,142,1,1,8.8,2.3,Allegheny Station,40.001536,-75.152887,BSS,ATT Station to Fern Rock TC
10605,152,1,0,8.9,2.6,A T and T Station,39.905379,-75.173709,BSS,ATT Station to Fern Rock TC
10605,152,1,1,8.9,2.3,A T and T Station,39.905379,-75.173709,BSS,ATT Station to Fern Rock TC
10605,20965,1,0,6.3,3.1,Fern Rock Transportation Center,40.04185,-75.136745,BSS,ATT Station to Fern Rock TC
10605,20965,1,1,6.9,3.1,Fern Rock Transportation Center,40.04185,-75.136745,BSS,ATT Station to Fern Rock TC
10605,20966,1,0,5.5,3.1,Girard Station,39.971401,-75.159417,BSS,ATT Station to Fern Rock TC
10605,20966,1,1,5.2,3.1,Girard Station,39.971401,-75.159417,BSS,ATT Station to Fern Rock TC
10605,20967,1,0,8.8,2.4,Oregon Station,39.916753,-75.171285,BSS,ATT Station to Fern Rock TC
10605,20967,1,1,8.7,2.1,Oregon Station,39.916753,-75.171285,BSS,ATT Station to Fern Rock TC
10605,21531,1,0,11.0,4.8,8th St & Market St,39.951066,-75.153519,BSS,ATT Station to Fern Rock TC
10605,21531,1,1,11.1,4.9,8th St & Market St,39.951066,-75.153519,BSS,ATT Station to Fern Rock TC
10606,21532,1,0,6.1,2.8,30th St Station,39.95477,-75.183264,MFL,Frankford TC to 69th St TC
10606,21532,1,1,6.2,3.0,30th St Station,39.95477,-75.183264,MFL,Frankford TC to 69th St TC
10606,217,1,0,6.1,2.9,Margaret & Orthodox Station,40.016734,-75.083955,MFL,Frankford TC to 69th St TC
10606,217,1,1,6.0,2.7,Margaret & Orthodox Station,40.016734,-75.083955,MFL,Frankford TC to 69th St TC
