route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
41-111,1203-hh1203a1-Weekday-04,1,82,23,12240,91380,22,30.2,6.1,41,21.4,29.5,118.0,1330.1706811965811964522,41,Warrensville
48-111,1203-hh1203a1-Weekday-04,0,120,24,13440,93720,22,21.9,13.0,60,17.9,12.0,58.0,1111.4934973091547234891,48/48A,University Cir - East 131
48-111,1203-hh1203a1-Weekday-04,1,120,24,13440,93720,22,21.5,13.2,60,17.1,13.0,69.6,998.6431354227405247316,48/48A,University Cir - East 131
5-111,1203-hh1203a1-Weekday-04,0,50,20,19500,87540,19,46.2,15.2,25,19.7,6.1,23.4,1430.3915685152057244294,5,Chagrin Blvd
5-111,1203-hh1203a1-Weekday-04,1,50,20,19500,87540,19,46.2,14.6,25,21.7,6.1,25.7,1296.3172505672609401393,5,Chagrin Blvd
58-111,1203-hh1203a1-Weekday-04,0,35,14,22200,70140,13,44.8,1.6,18,14.3,8.3,50.0,895.3782040816326531014,58,University Circle - E 116
58-111,1203-hh1203a1-Weekday-04,1,35,14,22200,70140,13,45.0,1.8,17,15.6,9.3,52.0,957.7110333333333332690,58,University Circle - E 116
65-111,1203-hh1203a1-Weekday-04,0,303,25,7380,96000,25,9.4,6.3,150,14.9,9.1,33.0,1506.9222875000000000000,HealthLine,BRT
65-111,1203-hh1203a1-Weekday-04,1,303,25,7380,96000,25,9.2,6.3,153,15.4,9.4,35.0,1456.8508499999999999421,HealthLine,BRT
7-111,1203-hh1203a1-Weekday-04,0,51,20,17760,83760,18,41.2,14.4,26,20.8,13.3,59.6,1201.4574199475065616574,7,Monticello - Euclid Hts
7-111,1203-hh1203a1-Weekday-04,1,51,20,17760,83760,18,44.2,11.8,25,19.7,13.7,59.2,1244.4363963573883161839,7,Monticello - Euclid Hts
76-111,1203-hh1203a1-Weekday-04,0,58,21,17940,86700,19,42.1,13.1,27,20.4,19.9,99.7,1063.3436498873873872928,76,Broadway - Turney
76-111,1203-hh1203a1-Weekday-04,1,58,21,17940,86700,19,36.0,15.6,31,21.1,19.3,97.5,1057.9040590909090908161,76,Broadway - Turney
761-111,1203-hh1203a1-Weekday-04,0,2,2,25680,55500,8,,,1,16.5,6.0,7.0,5309.1501500000000000000,761,Maple Heights Schools
761-111,1203-hh1203a1-Weekday-04,1,2,2,25680,55500,8,,,1,18.2,6.1,7.0,5320.1961833333333334427,761,Maple Heights Schools
8-111,1203-hh1203a1-Weekday-04,0,68,21,18840,91680,20,35.3,1.1,34,15.7,6.6,43.0,834.3895476190476189695,8,Cedar
8-111,1203-hh1203a1-Weekday-04,1,68,21,18840,91680,20,34.9,0.9,34,16.2,6.4,43.0,801.9467071428571427634,8,Cedar
90f-111,1203-hh1203a1-Weekday-04,0,58,18,18000,80580,17,35.4,16.1,30,28.8,25.6,66.0,2075.6605443076923078185,90F,Broadway - Libby
90f-111,1203-hh1203a1-Weekday-04,1,58,18,18000,80580,17,34.5,13.9,28,29.5,27.3,67.2,2174.6071590075512404891,90F,Broadway - Libby
9-111,1203-hh1203a1-Weekday-04,0,73,23,15060,93960,22,33.0,16.6,36,17.2,14.6,68.2,1144.5866835055808186409,9,Mayfield
